session_id,customer_id,session_date,session_duration_min,pages_viewed,device_type
SESS_036477,CUST_02268,2026-06-13,21.4,12,Mobile
SESS_036478,CUST_02268,2026-07-02,10.3,13,Mobile
SESS_036479,CUST_02268,2026-07-07,5.5,7,Mobile
SESS_036480,CUST_02268,2026-07-30,11.9,11,Mobile
SESS_036481,CUST_02268,2026-08-03,11.2,10,Mobile
SESS_036482,CUST_02268,2026-08-04,8.9,11,Mobile
SESS_036483,CUST_02268,2026-08-14,8.1,6,Mobile
SESS_036484,CUST_02269,2026-06-25,41.4,28,Mobile
SESS_036485,CUST_02269,2026-07-07,51.9,29,Mobile
SESS_036486,CUST_02269,2026-07-15,10.5,12,Mobile
SESS_036487,CUST_02269,2026-07-24,45.4,29,Mobile
SESS_036488,CUST_02269,2026-07-30,59.6,32,Mobile
SESS_036489,CUST_02269,2026-08-13,82.8,31,Mobile
SESS_036490,CUST_02269,2026-08-13,48.7,20,Mobile
SESS_036491,CUST_02269,2026-08-14,50.9,18,Mobile
SESS_036492,CUST_02269,2026-08-21,5.8,9,Mobile
SESS_036493,CUST_02269,2026-08-23,35.4,12,Mobile
SESS_036494,CUST_02270,2025-12-16,12.3,11,Desktop
SESS_036495,CUST_02270,2025-12-22,29.7,25,Desktop
SESS_036496,CUST_02270,2026-01-12,20.2,12,Desktop
SESS_036497,CUST_02270,2026-01-13,27.1,26,Desktop
SESS_036498,CUST_02270,2026-01-14,47.3,30,Desktop
SESS_036499,CUST_02270,2026-01-16,22.7,12,Desktop
SESS_036500,CUST_02270,2026-02-13,17.3,12,Desktop
SESS_036501,CUST_02270,2026-02-16,66.9,35,Desktop
SESS_036502,CUST_02270,2026-02-21,45.5,28,Desktop
SESS_036503,CUST_02270,2026-02-24,61.5,40,Mobile
SESS_036504,CUST_02270,2026-03-06,39.3,22,Desktop
SESS_036505,CUST_02270,2026-03-17,12.8,17,Mobile
SESS_036506,CUST_02270,2026-03-17,75.6,54,Desktop
SESS_036507,CUST_02270,2026-03-28,23.0,20,Desktop
SESS_036508,CUST_02270,2026-04-03,91.4,48,Desktop
SESS_036509,CUST_02270,2026-04-19,61.7,31,Desktop
SESS_036510,CUST_02270,2026-04-19,69.4,33,Desktop
SESS_036511,CUST_02270,2026-05-01,95.2,42,Mobile
SESS_036512,CUST_02270,2026-05-10,110.1,45,Desktop
SESS_036513,CUST_02270,2026-05-15,86.2,39,Desktop
SESS_036514,CUST_02270,2026-05-20,118.0,40,Desktop
SESS_036515,CUST_02270,2026-05-20,40.8,35,Desktop
SESS_036516,CUST_02270,2026-05-21,87.1,47,Desktop
SESS_036517,CUST_02270,2026-05-31,29.5,16,Desktop
SESS_036518,CUST_02270,2026-06-02,38.9,33,Desktop
SESS_036519,CUST_02270,2026-06-02,13.4,15,Desktop
SESS_036520,CUST_02270,2026-06-06,92.3,37,Desktop
SESS_036521,CUST_02270,2026-06-09,77.4,41,Desktop
SESS_036522,CUST_02270,2026-06-16,120.0,54,Desktop
SESS_036523,CUST_02270,2026-06-18,18.4,24,Desktop
SESS_036524,CUST_02270,2026-06-19,37.1,22,Desktop
SESS_036525,CUST_02270,2026-06-19,43.1,19,Mobile
SESS_036526,CUST_02270,2026-06-22,43.1,25,Desktop
SESS_036527,CUST_02270,2026-06-29,117.5,56,Desktop
SESS_036528,CUST_02270,2026-07-06,48.0,28,Desktop
SESS_036529,CUST_02270,2026-07-07,52.1,24,Desktop
SESS_036530,CUST_02270,2026-07-08,38.5,25,Desktop
SESS_036531,CUST_02270,2026-07-09,120.0,54,Desktop
SESS_036532,CUST_02270,2026-07-17,33.1,17,Desktop
SESS_036533,CUST_02270,2026-07-27,85.0,42,Desktop
SESS_036534,CUST_02270,2026-08-01,106.9,42,Desktop
SESS_036535,CUST_02270,2026-08-08,39.4,22,Mobile
SESS_036536,CUST_02270,2026-08-10,61.0,38,Desktop
SESS_036537,CUST_02270,2026-08-11,120.0,57,Desktop
SESS_036538,CUST_02270,2026-08-15,50.0,35,Mobile
SESS_036539,CUST_02270,2026-08-21,43.6,31,Desktop
SESS_036540,CUST_02270,2026-08-25,55.0,36,Desktop
SESS_036541,CUST_02270,2026-09-03,42.4,29,Desktop
SESS_036542,CUST_02271,2026-08-16,13.0,5,Desktop
SESS_036543,CUST_02272,2026-03-14,11.1,6,Mobile
SESS_036544,CUST_02272,2026-03-20,13.4,11,Mobile
SESS_036545,CUST_02272,2026-04-02,50.1,17,Mobile
SESS_036546,CUST_02272,2026-04-11,3.9,5,Mobile
SESS_036547,CUST_02272,2026-05-22,25.5,17,Desktop
SESS_036548,CUST_02272,2026-06-06,29.9,23,Mobile
SESS_036549,CUST_02272,2026-06-10,8.1,5,Mobile
SESS_036550,CUST_02272,2026-06-30,36.7,19,Mobile
SESS_036551,CUST_02272,2026-07-26,15.6,14,Mobile
SESS_036552,CUST_02272,2026-07-27,20.5,12,Mobile
SESS_036553,CUST_02272,2026-08-08,8.2,9,Mobile
SESS_036554,CUST_02272,2026-08-09,8.9,13,Mobile
SESS_036555,CUST_02272,2026-08-21,29.5,20,Mobile
SESS_036556,CUST_02272,2026-08-30,36.5,21,Mobile
SESS_036557,CUST_02273,2026-01-04,6.1,6,Mobile
SESS_036558,CUST_02273,2026-03-12,8.6,3,Desktop
SESS_036559,CUST_02273,2026-04-11,10.1,6,Mobile
SESS_036560,CUST_02273,2026-07-07,2.4,4,Mobile
SESS_036561,CUST_02273,2026-07-09,8.3,8,Mobile
SESS_036562,CUST_02273,2026-08-18,16.3,15,Mobile
SESS_036563,CUST_02274,2026-03-27,36.3,13,Mobile
SESS_036564,CUST_02274,2026-05-04,2.3,1,Mobile
SESS_036565,CUST_02274,2026-05-08,10.0,5,Mobile
SESS_036566,CUST_02274,2026-05-29,8.9,5,Mobile
SESS_036567,CUST_02274,2026-07-13,3.8,4,Mobile
SESS_036568,CUST_02274,2026-07-28,3.3,2,Mobile
SESS_036569,CUST_02275,2024-04-13,7.8,4,Desktop
SESS_036570,CUST_02275,2025-02-12,1.9,4,Desktop
SESS_036571,CUST_02275,2025-04-29,13.8,11,Desktop
SESS_036572,CUST_02275,2025-05-17,7.5,8,Desktop
SESS_036573,CUST_02275,2025-12-10,4.7,7,Desktop
SESS_036574,CUST_02275,2026-05-12,15.8,10,Desktop
SESS_036575,CUST_02275,2026-05-30,1.5,1,Desktop
SESS_036576,CUST_02276,2025-10-18,22.1,13,Mobile
SESS_036577,CUST_02276,2025-11-23,39.4,22,Mobile
SESS_036578,CUST_02276,2025-12-24,19.0,16,Mobile
SESS_036579,CUST_02276,2025-12-24,18.9,13,Mobile
SESS_036580,CUST_02276,2025-12-29,31.0,13,Mobile
SESS_036581,CUST_02276,2026-01-21,8.1,13,Mobile
SESS_036582,CUST_02276,2026-01-23,30.4,12,Mobile
SESS_036583,CUST_02276,2026-02-08,10.7,12,Mobile
SESS_036584,CUST_02276,2026-02-09,25.3,20,Mobile
SESS_036585,CUST_02276,2026-02-11,1.8,3,Mobile
SESS_036586,CUST_02276,2026-02-17,19.7,8,Mobile
SESS_036587,CUST_02276,2026-02-20,36.2,17,Desktop
SESS_036588,CUST_02276,2026-02-20,31.9,19,Mobile
SESS_036589,CUST_02276,2026-02-24,50.3,25,Mobile
SESS_036590,CUST_02276,2026-02-26,11.6,15,Mobile
SESS_036591,CUST_02276,2026-03-01,7.3,15,Mobile
SESS_036592,CUST_02276,2026-03-03,19.8,12,Mobile
SESS_036593,CUST_02276,2026-03-14,76.8,20,Mobile
SESS_036594,CUST_02276,2026-03-15,24.9,12,Mobile
SESS_036595,CUST_02276,2026-03-16,73.1,27,Mobile
SESS_036596,CUST_02276,2026-03-17,68.1,26,Mobile
SESS_036597,CUST_02276,2026-04-01,40.1,30,Mobile
SESS_036598,CUST_02276,2026-04-02,15.4,18,Mobile
SESS_036599,CUST_02276,2026-04-07,9.0,12,Mobile
SESS_036600,CUST_02276,2026-04-11,44.2,28,Mobile
SESS_036601,CUST_02276,2026-04-15,33.2,16,Mobile
SESS_036602,CUST_02276,2026-05-03,42.5,21,Mobile
SESS_036603,CUST_02276,2026-05-08,18.5,14,Mobile
SESS_036604,CUST_02276,2026-05-21,38.8,16,Mobile
SESS_036605,CUST_02276,2026-06-05,3.1,10,Mobile
SESS_036606,CUST_02276,2026-06-07,31.8,20,Desktop
SESS_036607,CUST_02276,2026-06-23,74.0,42,Mobile
SESS_036608,CUST_02276,2026-07-15,21.8,18,Mobile
SESS_036609,CUST_02276,2026-07-17,26.6,27,Mobile
SESS_036610,CUST_02276,2026-07-24,58.3,23,Mobile
SESS_036611,CUST_02276,2026-08-06,110.0,47,Mobile
SESS_036612,CUST_02276,2026-08-17,28.7,18,Mobile
SESS_036613,CUST_02276,2026-08-21,31.4,18,Mobile
SESS_036614,CUST_02276,2026-09-03,15.7,10,Mobile
SESS_036615,CUST_02277,2025-04-04,39.8,14,Desktop
SESS_036616,CUST_02277,2025-04-15,10.8,7,Desktop
SESS_036617,CUST_02277,2025-07-28,11.6,9,Desktop
SESS_036618,CUST_02277,2025-10-11,24.3,12,Desktop
SESS_036619,CUST_02277,2025-10-14,12.5,4,Desktop
SESS_036620,CUST_02277,2025-12-26,30.5,16,Desktop
SESS_036621,CUST_02277,2026-01-01,18.6,9,Desktop
SESS_036622,CUST_02277,2026-01-11,13.6,3,Desktop
SESS_036623,CUST_02277,2026-02-01,8.6,6,Desktop
SESS_036624,CUST_02277,2026-02-26,21.2,15,Desktop
SESS_036625,CUST_02277,2026-03-09,4.3,3,Desktop
SESS_036626,CUST_02277,2026-03-25,25.3,14,Desktop
SESS_036627,CUST_02277,2026-04-20,25.4,10,Desktop
SESS_036628,CUST_02277,2026-05-18,4.6,5,Desktop
SESS_036629,CUST_02277,2026-05-19,11.2,8,Desktop
SESS_036630,CUST_02277,2026-05-29,3.9,5,Tablet
SESS_036631,CUST_02277,2026-07-22,3.3,3,Desktop
SESS_036632,CUST_02277,2026-07-28,12.4,10,Desktop
SESS_036633,CUST_02277,2026-07-29,17.0,11,Desktop
SESS_036634,CUST_02277,2026-08-29,8.6,7,Desktop
SESS_036635,CUST_02277,2026-09-02,7.1,7,Mobile
SESS_036636,CUST_02278,2026-01-29,13.3,11,Desktop
SESS_036637,CUST_02278,2026-04-04,11.6,11,Desktop
SESS_036638,CUST_02278,2026-04-25,9.1,5,Desktop
SESS_036639,CUST_02278,2026-05-11,3.1,3,Desktop
SESS_036640,CUST_02278,2026-05-15,11.4,3,Desktop
SESS_036641,CUST_02278,2026-05-22,26.9,13,Mobile
SESS_036642,CUST_02278,2026-06-28,23.0,16,Desktop
SESS_036643,CUST_02278,2026-08-05,7.3,2,Desktop
SESS_036644,CUST_02278,2026-08-26,15.1,5,Desktop
SESS_036645,CUST_02279,2025-09-09,28.9,11,Mobile
SESS_036646,CUST_02279,2025-09-23,6.0,13,Mobile
SESS_036647,CUST_02279,2025-10-30,13.7,6,Mobile
SESS_036648,CUST_02279,2025-12-14,23.6,17,Mobile
SESS_036649,CUST_02279,2025-12-21,13.5,12,Mobile
SESS_036650,CUST_02279,2025-12-24,18.6,12,Mobile
SESS_036651,CUST_02279,2025-12-27,65.9,31,Mobile
SESS_036652,CUST_02279,2026-01-02,13.3,12,Mobile
SESS_036653,CUST_02279,2026-01-17,14.5,7,Mobile
SESS_036654,CUST_02279,2026-01-24,20.8,11,Mobile
SESS_036655,CUST_02279,2026-02-02,66.7,18,Desktop
SESS_036656,CUST_02279,2026-02-03,31.8,18,Mobile
SESS_036657,CUST_02279,2026-02-19,21.3,10,Mobile
SESS_036658,CUST_02279,2026-03-01,19.4,10,Mobile
SESS_036659,CUST_02279,2026-03-06,43.5,16,Mobile
SESS_036660,CUST_02279,2026-04-07,27.5,18,Mobile
SESS_036661,CUST_02279,2026-04-20,49.4,18,Mobile
SESS_036662,CUST_02279,2026-04-28,32.5,10,Mobile
SESS_036663,CUST_02279,2026-04-29,11.5,10,Mobile
SESS_036664,CUST_02279,2026-05-05,4.7,9,Mobile
SESS_036665,CUST_02279,2026-05-13,22.7,12,Mobile
SESS_036666,CUST_02279,2026-05-30,18.8,16,Mobile
SESS_036667,CUST_02279,2026-06-03,20.8,12,Mobile
SESS_036668,CUST_02279,2026-06-03,40.8,19,Mobile
SESS_036669,CUST_02279,2026-06-25,11.4,11,Mobile
SESS_036670,CUST_02279,2026-06-26,39.3,23,Mobile
SESS_036671,CUST_02279,2026-07-09,2.5,8,Mobile
SESS_036672,CUST_02279,2026-07-10,6.8,9,Mobile
SESS_036673,CUST_02279,2026-07-16,24.9,17,Mobile
SESS_036674,CUST_02279,2026-08-01,25.4,19,Mobile
SESS_036675,CUST_02279,2026-08-16,19.7,6,Mobile
SESS_036676,CUST_02279,2026-08-19,20.5,16,Mobile
SESS_036677,CUST_02279,2026-08-25,43.7,20,Mobile
SESS_036678,CUST_02279,2026-09-03,4.1,7,Mobile
SESS_036679,CUST_02280,2026-08-23,15.6,10,Mobile
SESS_036680,CUST_02281,2026-06-02,30.2,13,Mobile
SESS_036681,CUST_02281,2026-06-25,50.5,20,Tablet
SESS_036682,CUST_02281,2026-07-26,23.5,11,Desktop
SESS_036683,CUST_02281,2026-07-27,6.7,9,Mobile
SESS_036684,CUST_02281,2026-08-20,22.3,10,Mobile
SESS_036685,CUST_02281,2026-08-21,25.5,18,Mobile
SESS_036686,CUST_02282,2026-04-03,11.6,5,Mobile
SESS_036687,CUST_02282,2026-05-17,4.5,3,Desktop
SESS_036688,CUST_02282,2026-06-26,12.7,10,Mobile
SESS_036689,CUST_02282,2026-07-03,13.2,13,Mobile
SESS_036690,CUST_02282,2026-07-17,12.0,11,Mobile
SESS_036691,CUST_02282,2026-07-22,4.1,2,Mobile
SESS_036692,CUST_02282,2026-08-10,12.3,12,Mobile
SESS_036693,CUST_02283,2026-01-23,22.5,16,Mobile
SESS_036694,CUST_02283,2026-01-28,120.0,54,Mobile
SESS_036695,CUST_02283,2026-02-04,7.7,14,Mobile
SESS_036696,CUST_02283,2026-03-27,45.3,30,Mobile
SESS_036697,CUST_02283,2026-03-27,30.6,14,Mobile
SESS_036698,CUST_02283,2026-04-04,98.7,48,Mobile
SESS_036699,CUST_02283,2026-04-14,7.5,15,Mobile
SESS_036700,CUST_02283,2026-04-18,13.6,18,Mobile
SESS_036701,CUST_02283,2026-04-19,27.7,13,Mobile
SESS_036702,CUST_02283,2026-04-25,75.1,42,Mobile
SESS_036703,CUST_02283,2026-04-27,120.0,46,Mobile
SESS_036704,CUST_02283,2026-04-28,31.0,12,Mobile
SESS_036705,CUST_02283,2026-05-26,101.1,43,Mobile
SESS_036706,CUST_02283,2026-05-27,15.2,21,Mobile
SESS_036707,CUST_02283,2026-06-01,82.9,37,Mobile
SESS_036708,CUST_02283,2026-06-03,55.0,21,Mobile
SESS_036709,CUST_02283,2026-06-10,33.9,24,Mobile
SESS_036710,CUST_02283,2026-06-11,58.3,25,Mobile
SESS_036711,CUST_02283,2026-06-15,26.4,22,Mobile
SESS_036712,CUST_02283,2026-06-17,63.1,30,Mobile
SESS_036713,CUST_02283,2026-06-23,67.2,35,Mobile
SESS_036714,CUST_02283,2026-06-24,81.3,44,Mobile
SESS_036715,CUST_02283,2026-06-24,40.0,19,Mobile
SESS_036716,CUST_02283,2026-06-29,82.5,36,Mobile
SESS_036717,CUST_02283,2026-07-17,120.0,56,Mobile
SESS_036718,CUST_02283,2026-07-23,26.8,20,Mobile
SESS_036719,CUST_02283,2026-07-28,120.0,47,Mobile
SESS_036720,CUST_02283,2026-07-31,101.3,34,Desktop
SESS_036721,CUST_02283,2026-08-03,70.8,36,Mobile
SESS_036722,CUST_02283,2026-08-05,24.0,17,Mobile
SESS_036723,CUST_02283,2026-08-06,66.6,34,Mobile
SESS_036724,CUST_02283,2026-08-13,85.3,36,Mobile
SESS_036725,CUST_02283,2026-08-14,26.0,22,Mobile
SESS_036726,CUST_02283,2026-08-23,46.7,29,Mobile
SESS_036727,CUST_02283,2026-08-28,114.2,42,Mobile
SESS_036728,CUST_02283,2026-09-03,97.4,42,Mobile
SESS_036729,CUST_02284,2026-08-29,4.7,5,Desktop
SESS_036730,CUST_02284,2026-09-03,24.9,15,Desktop
SESS_036731,CUST_02285,2026-08-18,48.8,23,Mobile
SESS_036732,CUST_02285,2026-08-26,6.7,10,Mobile
SESS_036733,CUST_02286,2026-06-19,12.1,9,Mobile
SESS_036734,CUST_02286,2026-08-04,11.3,6,Mobile
SESS_036735,CUST_02286,2026-08-12,9.6,8,Mobile
SESS_036736,CUST_02286,2026-08-27,16.0,12,Mobile
SESS_036737,CUST_02287,2023-03-21,15.0,20,Mobile
SESS_036738,CUST_02287,2023-10-17,79.6,36,Mobile
SESS_036739,CUST_02287,2023-10-26,61.2,34,Desktop
SESS_036740,CUST_02287,2023-12-12,78.8,37,Mobile
SESS_036741,CUST_02287,2023-12-13,96.3,46,Mobile
SESS_036742,CUST_02287,2023-12-27,66.2,38,Mobile
SESS_036743,CUST_02287,2024-02-26,96.7,55,Mobile
SESS_036744,CUST_02287,2024-02-27,17.5,22,Mobile
SESS_036745,CUST_02287,2024-03-29,28.7,24,Mobile
SESS_036746,CUST_02287,2024-04-12,51.8,18,Mobile
SESS_036747,CUST_02287,2024-05-05,77.0,46,Mobile
SESS_036748,CUST_02287,2024-07-12,95.1,48,Mobile
SESS_036749,CUST_02287,2024-07-13,99.8,42,Mobile
SESS_036750,CUST_02287,2024-07-20,55.2,33,Mobile
SESS_036751,CUST_02287,2024-08-23,76.5,35,Mobile
SESS_036752,CUST_02287,2024-10-14,59.6,28,Mobile
SESS_036753,CUST_02287,2024-10-30,39.3,25,Mobile
SESS_036754,CUST_02287,2024-11-23,54.2,29,Mobile
SESS_036755,CUST_02287,2024-12-12,11.5,22,Mobile
SESS_036756,CUST_02287,2024-12-19,18.2,11,Mobile
SESS_036757,CUST_02287,2024-12-29,7.1,16,Mobile
SESS_036758,CUST_02287,2025-01-18,60.7,36,Mobile
SESS_036759,CUST_02287,2025-01-27,17.0,14,Mobile
SESS_036760,CUST_02287,2025-01-30,39.3,22,Mobile
SESS_036761,CUST_02287,2025-02-02,84.4,40,Mobile
SESS_036762,CUST_02287,2025-02-10,43.1,32,Mobile
SESS_036763,CUST_02287,2025-02-11,61.0,34,Mobile
SESS_036764,CUST_02287,2025-03-08,48.0,30,Mobile
SESS_036765,CUST_02287,2025-03-08,29.3,9,Mobile
SESS_036766,CUST_02287,2025-03-08,79.7,44,Mobile
SESS_036767,CUST_02287,2025-04-08,27.7,20,Mobile
SESS_036768,CUST_02287,2025-04-14,83.1,39,Mobile
SESS_036769,CUST_02287,2025-04-28,27.4,23,Mobile
SESS_036770,CUST_02287,2025-05-15,88.7,31,Mobile
SESS_036771,CUST_02287,2025-05-18,25.9,25,Mobile
SESS_036772,CUST_02287,2025-05-31,18.9,19,Mobile
SESS_036773,CUST_02287,2025-07-01,33.2,22,Mobile
SESS_036774,CUST_02287,2025-07-12,115.7,45,Mobile
SESS_036775,CUST_02287,2025-08-11,9.7,12,Mobile
SESS_036776,CUST_02287,2025-08-14,99.2,38,Mobile
SESS_036777,CUST_02287,2025-08-19,27.4,24,Mobile
SESS_036778,CUST_02287,2025-09-02,13.8,13,Mobile
SESS_036779,CUST_02287,2025-09-06,13.5,23,Mobile
SESS_036780,CUST_02287,2025-09-25,14.7,25,Mobile
SESS_036781,CUST_02287,2025-09-28,120.0,51,Mobile
SESS_036782,CUST_02287,2025-10-04,47.5,25,Mobile
SESS_036783,CUST_02287,2025-11-27,98.7,37,Mobile
SESS_036784,CUST_02287,2025-12-01,15.9,16,Mobile
SESS_036785,CUST_02287,2025-12-15,120.0,44,Mobile
SESS_036786,CUST_02287,2025-12-20,4.6,8,Mobile
SESS_036787,CUST_02287,2025-12-22,84.5,32,Mobile
SESS_036788,CUST_02287,2025-12-29,120.0,50,Mobile
SESS_036789,CUST_02287,2026-01-05,81.9,47,Desktop
SESS_036790,CUST_02287,2026-02-01,13.8,16,Mobile
SESS_036791,CUST_02287,2026-02-06,49.4,32,Mobile
SESS_036792,CUST_02287,2026-02-17,68.1,36,Mobile
SESS_036793,CUST_02287,2026-02-17,79.4,36,Mobile
SESS_036794,CUST_02287,2026-02-18,34.3,25,Mobile
SESS_036795,CUST_02287,2026-03-01,120.0,61,Mobile
SESS_036796,CUST_02287,2026-03-11,48.2,33,Mobile
SESS_036797,CUST_02287,2026-03-16,120.0,40,Mobile
SESS_036798,CUST_02287,2026-03-24,38.5,27,Mobile
SESS_036799,CUST_02287,2026-03-25,16.2,14,Mobile
SESS_036800,CUST_02287,2026-04-03,56.3,35,Mobile
SESS_036801,CUST_02287,2026-04-06,38.6,18,Mobile
SESS_036802,CUST_02287,2026-04-13,11.1,16,Mobile
SESS_036803,CUST_02287,2026-04-13,63.5,25,Mobile
SESS_036804,CUST_02287,2026-04-23,45.3,28,Mobile
SESS_036805,CUST_02287,2026-04-30,33.4,20,Mobile
SESS_036806,CUST_02287,2026-05-05,33.3,26,Mobile
SESS_036807,CUST_02287,2026-05-13,32.0,20,Mobile
SESS_036808,CUST_02287,2026-05-18,120.0,45,Mobile
SESS_036809,CUST_02287,2026-05-27,47.0,16,Mobile
SESS_036810,CUST_02287,2026-05-27,47.2,19,Mobile
SESS_036811,CUST_02287,2026-05-30,74.6,24,Mobile
SESS_036812,CUST_02287,2026-06-16,38.3,21,Mobile
SESS_036813,CUST_02287,2026-06-26,120.0,54,Mobile
SESS_036814,CUST_02287,2026-06-30,120.0,54,Mobile
SESS_036815,CUST_02287,2026-07-19,21.4,18,Mobile
SESS_036816,CUST_02287,2026-07-27,34.2,17,Mobile
SESS_036817,CUST_02287,2026-08-10,97.8,42,Mobile
SESS_036818,CUST_02287,2026-08-11,66.1,40,Mobile
SESS_036819,CUST_02287,2026-08-12,119.6,62,Mobile
SESS_036820,CUST_02287,2026-08-18,72.0,31,Mobile
SESS_036821,CUST_02287,2026-08-22,80.1,33,Mobile
SESS_036822,CUST_02287,2026-08-31,78.5,42,Mobile
SESS_036823,CUST_02287,2026-08-31,33.4,21,Mobile
SESS_036824,CUST_02287,2026-09-02,61.4,33,Mobile
SESS_036825,CUST_02288,2026-05-29,15.3,9,Mobile
SESS_036826,CUST_02288,2026-07-17,9.8,12,Desktop
SESS_036827,CUST_02288,2026-07-25,21.3,8,Desktop
SESS_036828,CUST_02288,2026-08-13,40.7,12,Desktop
SESS_036829,CUST_02288,2026-08-29,28.1,14,Mobile
SESS_036830,CUST_02289,2026-01-24,56.2,24,Mobile
SESS_036831,CUST_02289,2026-01-28,51.6,28,Mobile
SESS_036832,CUST_02289,2026-02-19,75.7,44,Mobile
SESS_036833,CUST_02289,2026-03-07,47.4,26,Mobile
SESS_036834,CUST_02289,2026-03-12,88.6,36,Mobile
SESS_036835,CUST_02289,2026-03-23,34.6,17,Mobile
SESS_036836,CUST_02289,2026-04-02,37.6,25,Mobile
SESS_036837,CUST_02289,2026-04-03,5.0,11,Mobile
SESS_036838,CUST_02289,2026-04-05,22.4,13,Mobile
SESS_036839,CUST_02289,2026-04-10,120.0,40,Mobile
SESS_036840,CUST_02289,2026-04-11,35.0,18,Mobile
SESS_036841,CUST_02289,2026-04-16,31.8,21,Mobile
SESS_036842,CUST_02289,2026-05-11,120.0,46,Mobile
SESS_036843,CUST_02289,2026-06-01,12.4,18,Mobile
SESS_036844,CUST_02289,2026-06-02,27.2,22,Mobile
SESS_036845,CUST_02289,2026-06-07,5.5,8,Mobile
SESS_036846,CUST_02289,2026-06-12,47.1,30,Mobile
SESS_036847,CUST_02289,2026-06-20,71.9,36,Mobile
SESS_036848,CUST_02289,2026-06-26,44.6,22,Mobile
SESS_036849,CUST_02289,2026-07-02,33.6,20,Mobile
SESS_036850,CUST_02289,2026-07-11,104.2,45,Mobile
SESS_036851,CUST_02289,2026-07-15,59.8,33,Mobile
SESS_036852,CUST_02289,2026-07-30,9.5,11,Mobile
SESS_036853,CUST_02289,2026-08-12,35.0,28,Mobile
SESS_036854,CUST_02290,2026-08-08,2.2,6,Desktop
SESS_036855,CUST_02291,2025-09-01,24.7,11,Mobile
SESS_036856,CUST_02291,2025-10-17,43.6,18,Mobile
SESS_036857,CUST_02291,2025-12-20,19.9,10,Mobile
SESS_036858,CUST_02291,2026-02-02,43.5,21,Mobile
SESS_036859,CUST_02291,2026-02-02,10.9,6,Mobile
SESS_036860,CUST_02291,2026-02-20,5.0,7,Mobile
SESS_036861,CUST_02291,2026-03-09,24.2,17,Mobile
SESS_036862,CUST_02291,2026-03-11,11.1,4,Mobile
SESS_036863,CUST_02291,2026-03-24,27.3,11,Mobile
SESS_036864,CUST_02291,2026-03-25,18.4,11,Desktop
SESS_036865,CUST_02291,2026-04-16,6.3,7,Mobile
SESS_036866,CUST_02291,2026-05-03,42.7,20,Mobile
SESS_036867,CUST_02291,2026-05-04,39.5,20,Mobile
SESS_036868,CUST_02291,2026-05-13,18.3,14,Mobile
SESS_036869,CUST_02291,2026-05-29,34.8,26,Desktop
SESS_036870,CUST_02291,2026-05-31,14.1,7,Mobile
SESS_036871,CUST_02291,2026-06-05,29.8,11,Mobile
SESS_036872,CUST_02291,2026-06-20,6.8,3,Mobile
SESS_036873,CUST_02291,2026-06-24,26.6,21,Mobile
SESS_036874,CUST_02291,2026-07-20,16.9,9,Mobile
SESS_036875,CUST_02291,2026-07-21,6.6,8,Desktop
SESS_036876,CUST_02291,2026-07-22,33.1,20,Mobile
SESS_036877,CUST_02291,2026-08-04,20.2,11,Mobile
SESS_036878,CUST_02291,2026-08-26,11.3,8,Mobile
SESS_036879,CUST_02291,2026-08-30,37.9,20,Mobile
SESS_036880,CUST_02291,2026-09-01,4.6,6,Mobile
SESS_036881,CUST_02292,2026-05-12,30.7,20,Desktop
SESS_036882,CUST_02292,2026-05-29,112.5,47,Mobile
SESS_036883,CUST_02292,2026-05-29,21.7,21,Desktop
SESS_036884,CUST_02292,2026-06-02,82.9,48,Desktop
SESS_036885,CUST_02292,2026-06-09,51.2,30,Desktop
SESS_036886,CUST_02292,2026-06-17,38.7,24,Mobile
SESS_036887,CUST_02292,2026-06-28,38.6,26,Desktop
SESS_036888,CUST_02292,2026-06-30,38.1,16,Desktop
SESS_036889,CUST_02292,2026-07-07,39.0,23,Desktop
SESS_036890,CUST_02292,2026-07-15,14.6,29,Tablet
SESS_036891,CUST_02292,2026-07-30,70.2,51,Desktop
SESS_036892,CUST_02292,2026-08-02,14.0,21,Desktop
SESS_036893,CUST_02292,2026-08-07,53.9,34,Desktop
SESS_036894,CUST_02292,2026-08-07,68.9,32,Desktop
SESS_036895,CUST_02292,2026-08-08,72.8,43,Mobile
SESS_036896,CUST_02292,2026-08-11,3.6,12,Desktop
SESS_036897,CUST_02292,2026-08-14,20.0,20,Desktop
SESS_036898,CUST_02292,2026-08-17,7.3,16,Mobile
SESS_036899,CUST_02292,2026-08-18,32.9,26,Mobile
SESS_036900,CUST_02292,2026-08-20,120.0,54,Desktop
SESS_036901,CUST_02292,2026-08-25,30.0,24,Desktop
SESS_036902,CUST_02292,2026-08-28,35.5,23,Mobile
SESS_036903,CUST_02293,2026-06-30,4.0,6,Desktop
SESS_036904,CUST_02293,2026-06-30,16.7,17,Desktop
SESS_036905,CUST_02293,2026-08-14,14.8,6,Desktop
SESS_036906,CUST_02293,2026-08-20,4.7,6,Mobile
SESS_036907,CUST_02294,2026-01-10,17.1,4,Mobile
SESS_036908,CUST_02294,2026-02-17,19.7,10,Mobile
SESS_036909,CUST_02294,2026-03-11,2.6,4,Mobile
SESS_036910,CUST_02294,2026-03-19,3.1,8,Mobile
SESS_036911,CUST_02294,2026-06-04,5.9,8,Mobile
SESS_036912,CUST_02294,2026-06-19,32.9,18,Mobile
