interaction_id,customer_id,product_id,product_name,product_category,interaction_type,interaction_date
INT_0154132,CUST_02063,PROD_0175,Kitchen Knife Set,Home & Kitchen,view,2026-04-22
INT_0154133,CUST_02063,PROD_0254,Basketball,Sports & Outdoors,view,2026-04-22
INT_0154134,CUST_02063,PROD_0232,Bathroom Weighing Scale,Health & Wellness,view,2026-05-02
INT_0154135,CUST_02063,PROD_0009,Ladies Kaftan Gown,Fashion & Apparel,view,2026-05-02
INT_0154136,CUST_02063,PROD_0075,Redmi Note 12,Phones & Tablets,cart_add,2026-05-07
INT_0154137,CUST_02063,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-06-02
INT_0154138,CUST_02063,PROD_0087,Huawei MatePad,Phones & Tablets,view,2026-06-02
INT_0154139,CUST_02063,PROD_0168,Rice Cooker,Home & Kitchen,view,2026-06-04
INT_0154140,CUST_02063,PROD_0265,Cycling Helmet,Sports & Outdoors,view,2026-06-06
INT_0154141,CUST_02063,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,wishlist,2026-06-07
INT_0154142,CUST_02063,PROD_0189,Non-stick Cooking Pot Set,Home & Kitchen,view,2026-06-08
INT_0154143,CUST_02063,PROD_0085,Samsung Galaxy Tab A8,Phones & Tablets,view,2026-06-15
INT_0154144,CUST_02063,PROD_0011,Unisex Sneakers,Fashion & Apparel,wishlist,2026-06-19
INT_0154145,CUST_02063,PROD_0171,Sofa Set,Home & Kitchen,view,2026-06-21
INT_0154146,CUST_02063,PROD_0067,iPhone 13,Phones & Tablets,cart_add,2026-06-23
INT_0154147,CUST_02063,PROD_0021,Leather Sandals,Fashion & Apparel,view,2026-06-28
INT_0154148,CUST_02063,PROD_0128,Air Conditioner (1.5HP),Electronics,view,2026-07-01
INT_0154149,CUST_02063,PROD_0275,Kids' Bicycle,Baby & Kids,view,2026-07-04
INT_0154150,CUST_02063,PROD_0132,Electric Iron,Electronics,view,2026-07-11
INT_0154151,CUST_02063,PROD_0015,Unisex Sneakers,Fashion & Apparel,view,2026-07-14
INT_0154152,CUST_02063,PROD_0291,Exercise Books Pack,Books & Stationery,view,2026-07-16
INT_0154153,CUST_02063,PROD_0212,Perfume (100ml),Beauty & Personal Care,view,2026-07-17
INT_0154154,CUST_02063,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-07-20
INT_0154155,CUST_02063,PROD_0128,Air Conditioner (1.5HP),Electronics,view,2026-07-21
INT_0154156,CUST_02063,PROD_0006,Men's Casual Blazer,Fashion & Apparel,cart_add,2026-07-23
INT_0154157,CUST_02063,PROD_0276,Baby Bath Tub,Baby & Kids,view,2026-07-28
INT_0154158,CUST_02063,PROD_0091,iPhone 13,Phones & Tablets,view,2026-07-31
INT_0154159,CUST_02063,PROD_0050,Leather Sandals,Fashion & Apparel,view,2026-08-03
INT_0154160,CUST_02063,PROD_0168,Rice Cooker,Home & Kitchen,view,2026-08-05
INT_0154161,CUST_02063,PROD_0124,LED Bulb Pack,Electronics,view,2026-08-06
INT_0154162,CUST_02063,PROD_0060,Ankara Print Dress,Fashion & Apparel,cart_add,2026-08-08
INT_0154163,CUST_02063,PROD_0233,Multivitamin Tablets,Health & Wellness,view,2026-08-09
INT_0154164,CUST_02063,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2026-08-10
INT_0154165,CUST_02063,PROD_0027,Ladies Kaftan Gown,Fashion & Apparel,view,2026-08-14
INT_0154166,CUST_02063,PROD_0051,Unisex Sneakers,Fashion & Apparel,cart_add,2026-08-15
INT_0154167,CUST_02063,PROD_0130,Rechargeable Fan,Electronics,cart_add,2026-08-19
INT_0154168,CUST_02063,PROD_0068,Redmi Note 12,Phones & Tablets,wishlist,2026-08-20
INT_0154169,CUST_02063,PROD_0207,Skin Toner,Beauty & Personal Care,view,2026-08-26
INT_0154170,CUST_02063,PROD_0129,43-inch LED TV,Electronics,view,2026-08-26
INT_0154171,CUST_02063,PROD_0205,Deodorant Roll-on,Beauty & Personal Care,view,2026-08-28
INT_0154172,CUST_02063,PROD_0059,Men's Casual Blazer,Fashion & Apparel,view,2026-08-28
INT_0154173,CUST_02063,PROD_0122,Electric Iron,Electronics,cart_add,2026-08-28
INT_0154174,CUST_02064,PROD_0267,Cycling Helmet,Sports & Outdoors,wishlist,2026-03-01
INT_0154175,CUST_02064,PROD_0183,Non-stick Cooking Pot Set,Home & Kitchen,view,2026-03-26
INT_0154176,CUST_02064,PROD_0253,Running Shoes,Sports & Outdoors,view,2026-04-22
INT_0154177,CUST_02064,PROD_0123,Electric Iron,Electronics,view,2026-05-26
INT_0154178,CUST_02064,PROD_0067,iPhone 13,Phones & Tablets,cart_add,2026-05-27
INT_0154179,CUST_02064,PROD_0081,Phone Charger (Type-C),Phones & Tablets,view,2026-06-16
INT_0154180,CUST_02064,PROD_0176,Curtain Set,Home & Kitchen,cart_add,2026-06-18
INT_0154181,CUST_02064,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-08-04
INT_0154182,CUST_02064,PROD_0272,Baby Carrier,Baby & Kids,view,2026-08-05
INT_0154183,CUST_02064,PROD_0225,Facial Cleanser,Beauty & Personal Care,view,2026-08-16
INT_0154184,CUST_02064,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-08-20
INT_0154185,CUST_02064,PROD_0208,Perfume (100ml),Beauty & Personal Care,view,2026-08-22
INT_0154186,CUST_02065,PROD_0169,Bedsheet Set (Queen),Home & Kitchen,wishlist,2026-08-22
INT_0154187,CUST_02065,PROD_0254,Basketball,Sports & Outdoors,view,2026-08-22
INT_0154188,CUST_02065,PROD_0099,Huawei MatePad,Phones & Tablets,view,2026-08-23
INT_0154189,CUST_02065,PROD_0041,Denim Jacket,Fashion & Apparel,view,2026-08-26
INT_0154190,CUST_02065,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-08-27
INT_0154191,CUST_02065,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-08-29
INT_0154192,CUST_02065,PROD_0256,Camping Tent,Sports & Outdoors,view,2026-08-29
INT_0154193,CUST_02065,PROD_0031,Cotton Polo Shirt,Fashion & Apparel,cart_add,2026-08-30
INT_0154194,CUST_02065,PROD_0293,A4 Printing Paper Ream,Books & Stationery,view,2026-08-30
INT_0154195,CUST_02065,PROD_0103,Power Bank 20000mAh,Phones & Tablets,cart_add,2026-08-31
INT_0154196,CUST_02065,PROD_0043,Men's Formal Suit,Fashion & Apparel,view,2026-09-02
INT_0154197,CUST_02065,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-09-03
INT_0154198,CUST_02065,PROD_0178,Gas Cooker (4-Burner),Home & Kitchen,view,2026-09-03
INT_0154199,CUST_02066,PROD_0025,Ladies Handbag,Fashion & Apparel,view,2025-03-13
INT_0154200,CUST_02066,PROD_0271,Kids' Bicycle,Baby & Kids,view,2025-04-09
INT_0154201,CUST_02066,PROD_0016,Women's Maxi Dress,Fashion & Apparel,view,2025-05-27
INT_0154202,CUST_02066,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2025-06-06
INT_0154203,CUST_02066,PROD_0285,Baby Bath Tub,Baby & Kids,view,2025-07-03
INT_0154204,CUST_02066,PROD_0171,Sofa Set,Home & Kitchen,view,2025-07-12
INT_0154205,CUST_02066,PROD_0222,Shea Butter Body Lotion,Beauty & Personal Care,wishlist,2025-07-16
INT_0154206,CUST_02066,PROD_0215,Skin Toner,Beauty & Personal Care,view,2025-07-18
INT_0154207,CUST_02066,PROD_0015,Unisex Sneakers,Fashion & Apparel,view,2025-07-24
INT_0154208,CUST_02066,PROD_0040,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-07-27
INT_0154209,CUST_02066,PROD_0063,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-08-02
INT_0154210,CUST_02066,PROD_0034,Men's Casual Blazer,Fashion & Apparel,wishlist,2025-08-21
INT_0154211,CUST_02066,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,cart_add,2025-08-21
INT_0154212,CUST_02066,PROD_0018,Men's Formal Suit,Fashion & Apparel,view,2025-09-07
INT_0154213,CUST_02066,PROD_0088,Universal Phone Case,Phones & Tablets,view,2025-09-16
INT_0154214,CUST_02066,PROD_0232,Bathroom Weighing Scale,Health & Wellness,cart_add,2025-09-17
INT_0154215,CUST_02066,PROD_0078,Phone Screen Protector,Phones & Tablets,cart_add,2025-10-21
INT_0154216,CUST_02066,PROD_0043,Men's Formal Suit,Fashion & Apparel,view,2025-10-24
INT_0154217,CUST_02066,PROD_0067,iPhone 13,Phones & Tablets,view,2025-11-02
INT_0154218,CUST_02066,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2025-11-21
INT_0154219,CUST_02066,PROD_0156,Desktop Computer,Electronics,view,2025-11-25
INT_0154220,CUST_02066,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2025-12-24
INT_0154221,CUST_02066,PROD_0215,Skin Toner,Beauty & Personal Care,view,2025-12-27
INT_0154222,CUST_02066,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,cart_add,2026-01-06
INT_0154223,CUST_02066,PROD_0013,Ankara Print Dress,Fashion & Apparel,view,2026-01-15
INT_0154224,CUST_02066,PROD_0248,Reading Glasses,Health & Wellness,wishlist,2026-02-06
INT_0154225,CUST_02066,PROD_0276,Baby Bath Tub,Baby & Kids,wishlist,2026-02-15
INT_0154226,CUST_02066,PROD_0273,Baby Diapers Pack,Baby & Kids,view,2026-02-16
INT_0154227,CUST_02066,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,cart_add,2026-02-18
INT_0154228,CUST_02066,PROD_0272,Baby Carrier,Baby & Kids,view,2026-02-21
INT_0154229,CUST_02066,PROD_0114,Phone Charger (Type-C),Phones & Tablets,view,2026-03-01
INT_0154230,CUST_02066,PROD_0131,Air Conditioner (1.5HP),Electronics,view,2026-03-11
INT_0154231,CUST_02066,PROD_0169,Bedsheet Set (Queen),Home & Kitchen,view,2026-03-31
INT_0154232,CUST_02066,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-03-31
INT_0154233,CUST_02066,PROD_0172,Curtain Set,Home & Kitchen,view,2026-04-07
INT_0154234,CUST_02066,PROD_0074,Phone Screen Protector,Phones & Tablets,view,2026-04-12
INT_0154235,CUST_02066,PROD_0077,Bluetooth Headset,Phones & Tablets,cart_add,2026-05-21
INT_0154236,CUST_02066,PROD_0121,Blender (4L),Electronics,view,2026-05-28
INT_0154237,CUST_02066,PROD_0271,Kids' Bicycle,Baby & Kids,cart_add,2026-06-25
INT_0154238,CUST_02066,PROD_0123,Electric Iron,Electronics,view,2026-06-25
INT_0154239,CUST_02066,PROD_0295,Canned Tuna,Groceries & Food,view,2026-07-06
INT_0154240,CUST_02066,PROD_0077,Bluetooth Headset,Phones & Tablets,view,2026-07-08
INT_0154241,CUST_02066,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-07-09
INT_0154242,CUST_02066,PROD_0228,Sunscreen SPF50,Beauty & Personal Care,cart_add,2026-07-19
INT_0154243,CUST_02066,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,wishlist,2026-07-20
INT_0154244,CUST_02066,PROD_0077,Bluetooth Headset,Phones & Tablets,view,2026-07-22
INT_0154245,CUST_02066,PROD_0271,Kids' Bicycle,Baby & Kids,view,2026-07-26
INT_0154246,CUST_02066,PROD_0197,Wall Clock,Home & Kitchen,view,2026-07-31
INT_0154247,CUST_02066,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-08-07
INT_0154248,CUST_02067,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-06-28
INT_0154249,CUST_02067,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-07-02
INT_0154250,CUST_02067,PROD_0091,iPhone 13,Phones & Tablets,view,2026-07-03
INT_0154251,CUST_02067,PROD_0208,Perfume (100ml),Beauty & Personal Care,view,2026-07-15
INT_0154252,CUST_02067,PROD_0052,Ladies Kaftan Gown,Fashion & Apparel,view,2026-07-20
INT_0154253,CUST_02067,PROD_0056,Leather Sandals,Fashion & Apparel,view,2026-08-07
INT_0154254,CUST_02067,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-08-10
INT_0154255,CUST_02067,PROD_0023,Kente Print Shirt,Fashion & Apparel,view,2026-08-20
INT_0154256,CUST_02067,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-08-20
INT_0154257,CUST_02067,PROD_0135,LED Bulb Pack,Electronics,view,2026-08-22
INT_0154258,CUST_02067,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-08-26
INT_0154259,CUST_02067,PROD_0288,Scientific Calculator,Books & Stationery,view,2026-08-27
INT_0154260,CUST_02067,PROD_0059,Men's Casual Blazer,Fashion & Apparel,view,2026-08-28
INT_0154261,CUST_02067,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,cart_add,2026-08-29
INT_0154262,CUST_02067,PROD_0189,Non-stick Cooking Pot Set,Home & Kitchen,cart_add,2026-08-31
INT_0154263,CUST_02068,PROD_0233,Multivitamin Tablets,Health & Wellness,cart_add,2026-05-23
INT_0154264,CUST_02068,PROD_0121,Blender (4L),Electronics,view,2026-06-15
INT_0154265,CUST_02068,PROD_0251,Protein Powder,Health & Wellness,view,2026-07-05
INT_0154266,CUST_02068,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-07-20
INT_0154267,CUST_02068,PROD_0238,Digital Blood Pressure Monitor,Health & Wellness,view,2026-07-24
INT_0154268,CUST_02068,PROD_0076,Phone Charger (Type-C),Phones & Tablets,view,2026-07-28
INT_0154269,CUST_02068,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-07-31
INT_0154270,CUST_02068,PROD_0224,Hair Dryer,Beauty & Personal Care,view,2026-07-31
INT_0154271,CUST_02068,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,cart_add,2026-08-06
INT_0154272,CUST_02068,PROD_0253,Running Shoes,Sports & Outdoors,view,2026-08-14
INT_0154273,CUST_02068,PROD_0291,Exercise Books Pack,Books & Stationery,view,2026-08-17
INT_0154274,CUST_02068,PROD_0128,Air Conditioner (1.5HP),Electronics,view,2026-08-17
INT_0154275,CUST_02068,PROD_0233,Multivitamin Tablets,Health & Wellness,cart_add,2026-08-22
INT_0154276,CUST_02068,PROD_0060,Ankara Print Dress,Fashion & Apparel,view,2026-08-31
INT_0154277,CUST_02069,PROD_0121,Blender (4L),Electronics,view,2026-07-05
INT_0154278,CUST_02069,PROD_0286,Hardcover Notebook,Books & Stationery,cart_add,2026-07-12
INT_0154279,CUST_02069,PROD_0182,Curtain Set,Home & Kitchen,wishlist,2026-07-16
INT_0154280,CUST_02069,PROD_0067,iPhone 13,Phones & Tablets,view,2026-08-05
INT_0154281,CUST_02069,PROD_0203,Braided Hair Extension,Beauty & Personal Care,cart_add,2026-08-10
INT_0154282,CUST_02069,PROD_0212,Perfume (100ml),Beauty & Personal Care,view,2026-08-18
INT_0154283,CUST_02069,PROD_0040,Men's Slim Fit Jeans,Fashion & Apparel,cart_add,2026-08-20
INT_0154284,CUST_02069,PROD_0077,Bluetooth Headset,Phones & Tablets,view,2026-08-22
INT_0154285,CUST_02069,PROD_0068,Redmi Note 12,Phones & Tablets,view,2026-08-22
INT_0154286,CUST_02069,PROD_0067,iPhone 13,Phones & Tablets,view,2026-08-24
INT_0154287,CUST_02069,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,wishlist,2026-08-25
INT_0154288,CUST_02069,PROD_0055,Kente Print Shirt,Fashion & Apparel,cart_add,2026-08-26
INT_0154289,CUST_02070,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-04-04
INT_0154290,CUST_02070,PROD_0234,Multivitamin Tablets,Health & Wellness,view,2026-04-05
INT_0154291,CUST_02070,PROD_0171,Sofa Set,Home & Kitchen,wishlist,2026-04-19
INT_0154292,CUST_02070,PROD_0101,Phone Charger (Type-C),Phones & Tablets,view,2026-04-23
INT_0154293,CUST_02070,PROD_0171,Sofa Set,Home & Kitchen,view,2026-04-23
INT_0154294,CUST_02070,PROD_0086,Tecno Spark 10,Phones & Tablets,view,2026-04-26
INT_0154295,CUST_02070,PROD_0071,Bluetooth Headset,Phones & Tablets,view,2026-04-29
INT_0154296,CUST_02070,PROD_0221,Nail Polish Set,Beauty & Personal Care,view,2026-05-03
INT_0154297,CUST_02070,PROD_0101,Phone Charger (Type-C),Phones & Tablets,view,2026-05-04
INT_0154298,CUST_02070,PROD_0286,Hardcover Notebook,Books & Stationery,view,2026-05-09
INT_0154299,CUST_02070,PROD_0242,Protein Powder,Health & Wellness,view,2026-05-09
INT_0154300,CUST_02070,PROD_0067,iPhone 13,Phones & Tablets,view,2026-05-13
INT_0154301,CUST_02070,PROD_0205,Deodorant Roll-on,Beauty & Personal Care,view,2026-05-13
INT_0154302,CUST_02070,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2026-05-17
INT_0154303,CUST_02070,PROD_0289,Kids' Storybook,Books & Stationery,view,2026-05-18
INT_0154304,CUST_02070,PROD_0073,Redmi Note 12,Phones & Tablets,view,2026-05-20
INT_0154305,CUST_02070,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-05-23
INT_0154306,CUST_02070,PROD_0211,Shea Butter Body Lotion,Beauty & Personal Care,view,2026-05-23
INT_0154307,CUST_02070,PROD_0282,Kids Building Blocks,Baby & Kids,view,2026-05-26
INT_0154308,CUST_02070,PROD_0025,Ladies Handbag,Fashion & Apparel,view,2026-05-27
INT_0154309,CUST_02070,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,wishlist,2026-05-27
INT_0154310,CUST_02070,PROD_0138,Microwave Oven,Electronics,view,2026-05-29
INT_0154311,CUST_02070,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2026-05-29
INT_0154312,CUST_02070,PROD_0192,Dining Table Set,Home & Kitchen,cart_add,2026-05-29
INT_0154313,CUST_02070,PROD_0067,iPhone 13,Phones & Tablets,view,2026-05-31
INT_0154314,CUST_02070,PROD_0258,Yoga Mat,Sports & Outdoors,wishlist,2026-06-01
INT_0154315,CUST_02070,PROD_0038,Ladies Handbag,Fashion & Apparel,view,2026-06-02
INT_0154316,CUST_02070,PROD_0047,Leather Sandals,Fashion & Apparel,cart_add,2026-06-02
INT_0154317,CUST_02070,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2026-06-03
INT_0154318,CUST_02070,PROD_0218,Skin Toner,Beauty & Personal Care,view,2026-06-03
INT_0154319,CUST_02070,PROD_0229,Hair Dryer,Beauty & Personal Care,view,2026-06-05
INT_0154320,CUST_02070,PROD_0172,Curtain Set,Home & Kitchen,view,2026-06-11
INT_0154321,CUST_02070,PROD_0090,Itel Vision 3,Phones & Tablets,view,2026-06-11
INT_0154322,CUST_02070,PROD_0288,Scientific Calculator,Books & Stationery,view,2026-06-13
INT_0154323,CUST_02070,PROD_0016,Women's Maxi Dress,Fashion & Apparel,cart_add,2026-06-14
INT_0154324,CUST_02070,PROD_0276,Baby Bath Tub,Baby & Kids,view,2026-06-16
INT_0154325,CUST_02070,PROD_0124,LED Bulb Pack,Electronics,view,2026-06-17
INT_0154326,CUST_02070,PROD_0168,Rice Cooker,Home & Kitchen,view,2026-06-19
INT_0154327,CUST_02070,PROD_0067,iPhone 13,Phones & Tablets,view,2026-06-20
INT_0154328,CUST_02070,PROD_0177,Rice Cooker,Home & Kitchen,view,2026-06-20
INT_0154329,CUST_02070,PROD_0291,Exercise Books Pack,Books & Stationery,view,2026-06-20
INT_0154330,CUST_02070,PROD_0129,43-inch LED TV,Electronics,wishlist,2026-06-23
INT_0154331,CUST_02070,PROD_0274,Baby Carrier,Baby & Kids,wishlist,2026-06-23
INT_0154332,CUST_02070,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-06-23
INT_0154333,CUST_02070,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-06-26
INT_0154334,CUST_02070,PROD_0078,Phone Screen Protector,Phones & Tablets,view,2026-06-29
INT_0154335,CUST_02070,PROD_0192,Dining Table Set,Home & Kitchen,cart_add,2026-06-29
INT_0154336,CUST_02070,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-06-30
INT_0154337,CUST_02070,PROD_0097,Phone Screen Protector,Phones & Tablets,view,2026-07-02
INT_0154338,CUST_02070,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2026-07-02
INT_0154339,CUST_02070,PROD_0274,Baby Carrier,Baby & Kids,view,2026-07-07
INT_0154340,CUST_02070,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-07-10
INT_0154341,CUST_02070,PROD_0235,Bathroom Weighing Scale,Health & Wellness,view,2026-07-14
INT_0154342,CUST_02070,PROD_0233,Multivitamin Tablets,Health & Wellness,wishlist,2026-07-16
INT_0154343,CUST_02070,PROD_0073,Redmi Note 12,Phones & Tablets,view,2026-07-16
INT_0154344,CUST_02070,PROD_0033,Ankara Print Dress,Fashion & Apparel,view,2026-07-16
INT_0154345,CUST_02070,PROD_0006,Men's Casual Blazer,Fashion & Apparel,wishlist,2026-07-17
INT_0154346,CUST_02070,PROD_0214,Deodorant Roll-on,Beauty & Personal Care,view,2026-07-18
INT_0154347,CUST_02070,PROD_0042,Wax Print Skirt,Fashion & Apparel,view,2026-07-19
INT_0154348,CUST_02070,PROD_0069,Phone Charger (Type-C),Phones & Tablets,cart_add,2026-07-19
INT_0154349,CUST_02070,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2026-07-19
INT_0154350,CUST_02070,PROD_0018,Men's Formal Suit,Fashion & Apparel,view,2026-07-20
INT_0154351,CUST_02070,PROD_0124,LED Bulb Pack,Electronics,view,2026-07-20
INT_0154352,CUST_02070,PROD_0275,Kids' Bicycle,Baby & Kids,view,2026-07-21
INT_0154353,CUST_02070,PROD_0286,Hardcover Notebook,Books & Stationery,view,2026-07-21
INT_0154354,CUST_02070,PROD_0163,Extension Socket,Electronics,view,2026-07-21
INT_0154355,CUST_02070,PROD_0006,Men's Casual Blazer,Fashion & Apparel,view,2026-07-23
INT_0154356,CUST_02070,PROD_0257,Running Shoes,Sports & Outdoors,cart_add,2026-07-26
INT_0154357,CUST_02070,PROD_0030,Men's Casual Blazer,Fashion & Apparel,cart_add,2026-07-27
INT_0154358,CUST_02070,PROD_0266,Resistance Bands,Sports & Outdoors,view,2026-07-27
INT_0154359,CUST_02070,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2026-07-27
INT_0154360,CUST_02070,PROD_0271,Kids' Bicycle,Baby & Kids,wishlist,2026-07-29
INT_0154361,CUST_02070,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-07-29
INT_0154362,CUST_02070,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2026-08-01
INT_0154363,CUST_02070,PROD_0070,Phone Charger (Type-C),Phones & Tablets,wishlist,2026-08-03
INT_0154364,CUST_02070,PROD_0299,Garri (2kg),Groceries & Food,view,2026-08-03
INT_0154365,CUST_02070,PROD_0260,Gym Gloves,Sports & Outdoors,view,2026-08-03
INT_0154366,CUST_02070,PROD_0082,Samsung Galaxy A14,Phones & Tablets,cart_add,2026-08-03
INT_0154367,CUST_02070,PROD_0094,Power Bank 20000mAh,Phones & Tablets,view,2026-08-03
INT_0154368,CUST_02070,PROD_0286,Hardcover Notebook,Books & Stationery,cart_add,2026-08-03
INT_0154369,CUST_02070,PROD_0170,Rice Cooker,Home & Kitchen,view,2026-08-03
INT_0154370,CUST_02070,PROD_0159,Bluetooth Speaker,Electronics,view,2026-08-04
INT_0154371,CUST_02070,PROD_0023,Kente Print Shirt,Fashion & Apparel,view,2026-08-06
INT_0154372,CUST_02070,PROD_0258,Yoga Mat,Sports & Outdoors,view,2026-08-09
INT_0154373,CUST_02070,PROD_0075,Redmi Note 12,Phones & Tablets,view,2026-08-09
INT_0154374,CUST_02070,PROD_0068,Redmi Note 12,Phones & Tablets,view,2026-08-10
INT_0154375,CUST_02070,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2026-08-10
INT_0154376,CUST_02070,PROD_0011,Unisex Sneakers,Fashion & Apparel,view,2026-08-11
INT_0154377,CUST_02070,PROD_0295,Canned Tuna,Groceries & Food,view,2026-08-11
INT_0154378,CUST_02070,PROD_0126,Gaming Console,Electronics,view,2026-08-11
INT_0154379,CUST_02070,PROD_0254,Basketball,Sports & Outdoors,cart_add,2026-08-12
INT_0154380,CUST_02070,PROD_0122,Electric Iron,Electronics,view,2026-08-14
INT_0154381,CUST_02070,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,view,2026-08-14
INT_0154382,CUST_02070,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2026-08-15
INT_0154383,CUST_02070,PROD_0225,Facial Cleanser,Beauty & Personal Care,view,2026-08-15
INT_0154384,CUST_02070,PROD_0086,Tecno Spark 10,Phones & Tablets,wishlist,2026-08-16
